Store Name,Article Mix,Gender,Series,Article,Tier,Total Recommendation,Recommendation (box),kode kecil,ASSRT STATUS,BROKEN SIZE
ZUMA PTC,M1LCVCV101,MEN,LUCA,"MEN LUCA 1, BLACK",3,0,0,MN1LCV101,BROKEN,"40, 41, 42, 43, 44"
ZUMA PTC,M1LCVCV205,MEN,LUCA,"MEN LUCA 5, MIDNIGHT BLUE",3,-10,-1,MN1LCV205,BROKEN,43
ZUMA PTC,M1LCVCV206,MEN,LUCA,"MEN LUCA 6, OLIVE",3,-12,-1,MN1LCV206,FULL,
ZUMA PTC,M1LCVCV207,MEN,LUCA,"MEN LUCA 7, BEIGE",3,-6,-1,MN1LCV207,BROKEN,44
ZUMA PTC,M1LCVCV102,MEN,LUCA,"MEN LUCA 2, BROWN",3,-4,0,MN1LCV102,BROKEN,"41, 43"
ZUMA PTC,M1LCVCV103,MEN,LUCA,"MEN LUCA 3, GREEN",3,-7,-1,MN1LCV103,BROKEN,40
ZUMA PTC,M1LCVCV104,MEN,LUCA,"MEN LUCA 4, NAVY",3,-3,0,MN1LCV104,BROKEN,"41, 43"
ZUMA PTC,M1ONVNV111,MEN,ONYX,"MEN ONYX Z 11, TURQUOISE",2,-11,-1,M1ONV111,BROKEN,42
ZUMA PTC,M1ON1NV112,MEN,ONYX,"MEN ONYX Z 12, BLACK BLACK",2,-24,-2,M1ONV112,BROKEN,42
ZUMA PTC,M1ON0NV108,MEN,ONYX,"MEN ONYX Z 8, BLACK GREY",2,-10,-1,M1ONV108,BROKEN,"42, 43"
ZUMA PTC,M1ON1NV110,MEN,ONYX,"MEN ONYX Z 10, NAVY NAVY",2,-25,-2,M1ONV110,FULL,
ZUMA PTC,M1ON11ON11,MEN,ONYX,"MEN ONYX Z 11, TURQUOISE BLACK",3,0,0,M1ON11,BROKEN,"39, 40, 41, 42, 43"
ZUMA PTC,M1ON0NV109,MEN,ONYX,"MEN ONYX Z 9, NAVY BLACK",2,-16,-1,M1ONV109,FULL,
ZUMA PTC,M1SL1LV117,MEN,SLIDE,"MEN SLIDE MAX 17, BLACK BLUE",3,11,1,M1SLV117,FULL,
ZUMA PTC,M1SL1LV114,MEN,SLIDE,"MEN SLIDE MAX 14, BLACK",1,-10,-1,M1SLV114,BROKEN,"40, 41"
ZUMA PTC,M1SL1LV118,MEN,SLIDE,"MEN SLIDE MAX 18, GREY",3,-14,-1,M1SLV118,BROKEN,40
ZUMA PTC,M1SL1LV115,MEN,SLIDE,"MEN SLIDE MAX 15, NAVY",2,-8,-1,M1SLV115,BROKEN,40
ZUMA PTC,M1SL1LV111,MEN,SLIDE,"MEN SLIDE BASIC 11, BLACK",2,-18,-2,M1SLV111,BROKEN,39
ZUMA PTC,M1SL1LV116,MEN,SLIDE,"MEN SLIDE MAX 16, ARMY",3,-12,-1,M1SLV116,FULL,
ZUMA PTC,M1SL11SL19,MEN,SLIDE,"MEN SLIDE MAX 19, MOCHA",3,-2,0,M1SL19,BROKEN,"40, 41, 42, 44"
ZUMA PTC,M1SP0PV201,MEN,STRIPE,"MEN STRIPE 1, BLACK BLUE RED",1,16,1,M1SPV201,BROKEN,"39, 41"
ZUMA PTC,M1SP1PV213,MEN,STRIPE,"MEN STRIPE 13, GREY GREEN WHITE",1,3,0,M1SPV213,BROKEN,"39, 40, 41"
ZUMA PTC,M1AZSPV207,MEN,STRIPE,"MEN STRIPE 7, BLACK TAN WHITE",1,4,0,M1SPV207,BROKEN,41
ZUMA PTC,M1AZSPV208,MEN,STRIPE,"MEN STRIPE 8, TWILIGHT RED WHITE",1,7,1,M1SPV208,BROKEN,39
ZUMA PTC,M1SPVPV214,MEN,STRIPE,"MEN STRIPE 14, ARMY MOCHA WHITE",1,30,2,M1SPV214,FULL,
ZUMA PTC,M1AZSPV210,MEN,STRIPE,"MEN STRIPE 10, ALMOND BLACK",1,-3,0,M1SPV210,BROKEN,"42, 44"
ZUMA PTC,M1AZSPV211,MEN,STRIPE,"MEN STRIPE 11, GRAY LIME",1,-9,-1,M1SPV211,BROKEN,"43, 44"
ZUMA PTC,M1SP0PV202,MEN,STRIPE,"MEN STRIPE 2, TWILIGHT ORANGE GREEN",1,-2,0,M1SPV202,BROKEN,"39, 43"
ZUMA PTC,M1ZR01ZR02,MEN,ZORRO,"MEN ZORRO 2, MIDNIGHT BLUE",2,9,1,M1ZR02,FULL,
ZUMA PTC,M1ZR01ZR03,MEN,ZORRO,"MEN ZORRO 3, GREEN BAY",2,14,1,M1ZR03,FULL,
ZUMA PTC,M1ZR01ZR01,MEN,ZORRO,"MEN ZORRO 1, BLACK",2,5,0,M1ZR01,BROKEN,"40, 41, 42, 43, 44"
ZUMA PTC,M1ZR01ZR06,MEN,ZORRO,"MEN ZORRO 6, BLACK STROM",8,7,1,M1ZR06,FULL,
ZUMA PTC,M1ZR01ZR04,MEN,ZORRO,"MEN ZORRO 4, ALL BLACK",8,4,0,M1ZR04,FULL,
ZUMA PTC,M1ZR01ZR05,MEN,ZORRO,"MEN ZORRO 5, COFFEE",8,3,0,M1ZR05,BROKEN,"40, 43"
ZUMA PTC,L1CMVMV206,LADIES,CLASSIC,"LADIES CLASSIC METALIC 6, WINE",8,51,4,L1CMV206,FULL,
ZUMA PTC,SJ2ACAV201,LADIES,CLASSIC,"LADIES CLASSIC 1, JET BLACK",1,31,3,L1CAV201,BROKEN,39
ZUMA PTC,L1CM0MV204,LADIES,CLASSIC,"LADIES CLASSIC METALIC 4, GINGER SNAP",1,8,1,L1CMV204,FULL,
ZUMA PTC,L1CMVMV207,LADIES,CLASSIC,"LADIES CLASSIC METALIC 7, OLIVE",8,13,1,L1CMV207,FULL,
ZUMA PTC,L1CMVMV208,LADIES,CLASSIC,"LADIES CLASSIC METALIC 8, MOCCHA MOUSE",8,15,1,L1CMV208,BROKEN,40
ZUMA PTC,L2AZCAV229,LADIES,CLASSIC,"LADIES CLASSIC 29, NAVY HOTPINK",1,22,2,L1CAV229,BROKEN,39
ZUMA PTC,L1CA3AV234,LADIES,CLASSIC,"LADIES CLASSIC EARTH 34, ROSE",3,9,1,L1CAV234,BROKEN,"38, 39"
ZUMA PTC,L1CA3AV237,LADIES,CLASSIC,"LADIES CLASSIC 37, NUDE",2,4,0,L1CAV237,FULL,
ZUMA PTC,L1CMVMV209,LADIES,CLASSIC,"LADIES CLASSIC METALIC 9, PURPLE",8,24,2,L1CMV209,FULL,
ZUMA PTC,L1CM0MV203,LADIES,CLASSIC,"LADIES CLASSIC METALIC 3, BALLET ROSE",2,-1,0,L1CMV203,FULL,
ZUMA PTC,L3CA2AV222,LADIES,CLASSIC,"LADIES CLASSIC 22, NAVY NAVY",1,2,0,L1CAV222,BROKEN,"38, 43"
ZUMA PTC,L2AZCAV226,LADIES,CLASSIC,"LADIES CLASSIC 26, LIGHT GREY",2,-8,-1,L1CAV226,BROKEN,"36, 37"
ZUMA PTC,L1CM0MV205,LADIES,CLASSIC,"LADIES CLASSIC METALIC 05, TEAL GREEN",1,25,2,L1CMV205,FULL,
ZUMA PTC,L2AZCAV225,LADIES,CLASSIC,"LADIES CLASSIC 25, DARK GREY",2,-16,-1,L1CAV225,BROKEN,37
ZUMA PTC,L1CA3AV232,LADIES,CLASSIC,"LADIES CLASSIC 32, BLACK STONE",2,9,1,L1CAV232,FULL,
ZUMA PTC,L1CM0MV201,LADIES,CLASSIC,"LADIES CLASSIC METALIC 1, BLACK GOLD",1,17,1,L1CMV201,FULL,
ZUMA PTC,L1CA3AV238,LADIES,CLASSIC,"LADIES CLASSIC 38, SAGE",2,-32,-3,L1CAV238,FULL,
ZUMA PTC,L1CM0MV202,LADIES,CLASSIC,"LADIES CLASSIC METALIC 2, BLEACH SAND",1,-12,-1,L1CMV202,BROKEN,"36, 37"
ZUMA PTC,L2AZCAV223,LADIES,CLASSIC,"LADIES CLASSIC 23, NAVY GREY",1,-6,0,L1CAV223,BROKEN,"36, 37, 40, 41"
ZUMA PTC,L1CA3AV235,LADIES,CLASSICEARTH,"LADIES CLASSIC EARTH 35, MACCHIATO",2,-3,0,L1CAV235,BROKEN,"36, 37, 40, 41"
ZUMA PTC,L1CA3AV233,LADIES,CLASSICEARTH,"LADIES CLASSIC EARTH 33, ROSY BROWN",3,-3,0,L1CAV233,BROKEN,"36, 37, 40, 41"
ZUMA PTC,L1CA3AV231,LADIES,CLASSICEARTH,"LADIES CLASSIC EARTH 31, JADE",3,-3,0,L1CAV231,BROKEN,"36, 37, 41"
ZUMA PTC,L1CA3AV236,LADIES,CLASSICEARTH,"LADIES CLASSIC EARTH 36, OCHRE",3,-12,-1,L1CAV236,BROKEN,"36, 37, 41"
ZUMA PTC,E2AZEAV210,LADIES,ELSA,"LADIES ELSA 10, SILVER NAVY",1,-8,-1,L1EAV210,BROKEN,"37, 40"
ZUMA PTC,E2AZEAV206,LADIES,ELSA,"LADIES ELSA 6, JET BLACK",1,-7,-1,L1EAV206,BROKEN,37
ZUMA PTC,L1EAVAV213,LADIES,ELSA,"LADIES ELSA 13, CHESTNUT",3,-3,0,L1EAV213,BROKEN,37
ZUMA PTC,E2AZEAV207,LADIES,ELSA,"LADIES ELSA 7, BLACK GOLD",3,0,0,L1EAV207,BROKEN,"36, 37, 38, 39, 40"
ZUMA PTC,L1EA1AV211,LADIES,ELSA,"LADIES ELSA 11, GINGERSNAP",1,-7,-1,L1EAV211,BROKEN,"36, 37, 41"
ZUMA PTC,L1EA1AV212,LADIES,ELSA,"LADIES ELSA 12, BROWINE GOLD",3,-5,0,L1EAV212,BROKEN,"36, 37, 40"
ZUMA PTC,L1EAVAV214,LADIES,ELSA,"LADIES ELSA 14, TERRACOTA",3,0,0,L1EAV214,BROKEN,"36, 37, 38, 39, 40"
ZUMA PTC,L1EAVAV215,LADIES,ELSA,"LADIES ELSA 15, BLUSH",3,-4,0,L1EAV215,BROKEN,"36, 37"
ZUMA PTC,L1EAVAV216,LADIES,ELSA,"LADIES ELSA 16, SAND GOLD",3,0,0,L1EAV216,BROKEN,"36, 37, 38, 39, 40"
ZUMA PTC,L1EAVAV217,LADIES,ELSA,"LADIES ELSA 17, SKY BLUE",3,-10,-1,L1EAV217,BROKEN,"36, 37"
ZUMA PTC,L1FL0LV101,LADIES,FLO,"LADIES FLO 1, BLACK",1,9,1,L1FLV101,FULL,
ZUMA PTC,L1FLOLV103,LADIES,FLO,"LADIES FLO 3, LIGHT BROWN",2,5,0,L1FLV103,BROKEN,36
ZUMA PTC,L1FL0LV107,LADIES,FLO,"LADIES FLO 7, OTTER",2,-1,0,L1FLV107,FULL,
ZUMA PTC,L1FLVLV109,LADIES,FLO,"LADIES FLO 9, GREY",3,10,1,L1FLV109,BROKEN,39
ZUMA PTC,L1FL01FL05,LADIES,FLO,"LADIES FLO 5, WHITE",3,-11,-1,L1FL05,BROKEN,"36, 37, 40"
ZUMA PTC,L1FL01FL06,LADIES,FLO,"LADIES FLO 6, ROSE",4,2,0,L1FL06,BROKEN,"36, 37, 38, 39, 40"
ZUMA PTC,L1FLVLV110,LADIES,FLO,"LADIES FLO 10, REDWOOD",4,0,0,L1FLV110,BROKEN,"36, 37, 38, 39, 40"
ZUMA PTC,L1FL01FL08,LADIES,FLO,"LADIES FLO 8, SPRING LAKE",4,1,0,L1FL08,BROKEN,"36, 37, 38, 39, 40"
ZUMA PTC,L1WIVIV201,LADIES,IRIS,"LADIES WEDGES IRIS 1, BLACK",3,-6,-1,L1WIV201,BROKEN,"36, 37, 38"
ZUMA PTC,L1WIVIV104,LADIES,IRIS,"LADIES WEDGES IRIS 4, BEIGE",3,-11,-1,L1WIV104,BROKEN,"36, 37"
ZUMA PTC,L1WIVIV102,LADIES,IRIS,"LADIES WEDGES IRIS 2, MIDNIGHT BLUE",4,1,0,L1WIV102,BROKEN,"36, 37, 38, 39, 40"
ZUMA PTC,L1WIVIV103,LADIES,IRIS,"LADIES WEDGES IRIS 3, DUSTY PINK",4,1,0,L1WIV103,BROKEN,"36, 37, 38, 39, 40"
ZUMA PTC,L1LNVNV207,LADIES,LUNA,"LADIES LUNA 7, BEIGE",3,-15,-1,LN1LNV207,FULL,
ZUMA PTC,L1LNVNV103,LADIES,LUNA,"LADIES LUNA 3, WHITE",2,-17,-1,LN1LNV103,BROKEN,36
ZUMA PTC,L1LNVNV205,LADIES,LUNA,"LADIES LUNA 5, COFFEE",3,-9,-1,LN1LNV205,BROKEN,"41, 42, 43, 44"
ZUMA PTC,L1LNVNV101,LADIES,LUNA,"LADIES LUNA 1, BLACK",3,-19,-2,LN1LNV101,FULL,
ZUMA PTC,L1LNVNV104,LADIES,LUNA,"LADIES LUNA 4, NAVY",3,0,0,LN1LNV104,BROKEN,"36, 37, 38, 39, 40"
ZUMA PTC,L1LNVNV206,LADIES,LUNA,"LADIES LUNA 6, OLIVE",3,-28,-2,LN1LNV206,FULL,
ZUMA PTC,L1LNVNV102,LADIES,LUNA,"LADIES LUNA 2, MOCHA",3,-23,-2,LN1LNV102,FULL,
ZUMA PTC,L1SPVPV201,LADIES,PUFFY,"LADIES SLIDE PUFFY 1, BLACK",2,41,3,L1SPV201,FULL,
ZUMA PTC,L1SPVPV204,LADIES,PUFFY,"LADIES SLIDE PUFFY 4, NAVY",2,27,2,L1SPV204,FULL,
ZUMA PTC,L1SPVPV206,LADIES,PUFFY,"LADIES SLIDE PUFFY 6, MINT",3,0,0,L1SPV206,BROKEN,"36, 37, 39, 40"
ZUMA PTC,L1SPVPV207,LADIES,PUFFY,"LADIES SLIDE PUFFY 7, LATTE",2,0,0,L1SPV207,BROKEN,"37, 38, 39, 40"
ZUMA PTC,L1SPVPV202,LADIES,PUFFY,"LADIES SLIDE PUFFY 2, REDWOOD",3,8,1,L1SPV202,FULL,
ZUMA PTC,L1SPVPV210,LADIES,PUFFY,"LADIES SLIDE PUFFY 10, GOLD",8,1,0,L1SPV210,BROKEN,36
ZUMA PTC,L1SPVPV208,LADIES,PUFFY,"LADIES SLIDE PUFFY 8, BRONZE",8,-3,0,L1SPV208,BROKEN,"37, 38, 40"
ZUMA PTC,L1SPVPV205,LADIES,PUFFY,"LADIES SLIDE PUFFY 5, OTTER",3,12,1,L1SPV205,FULL,
ZUMA PTC,L1SPVPV103,LADIES,PUFFY,"LADIES SLIDE PUFFY 3, SILVER",4,0,0,L1SPV103,BROKEN,"36, 37, 38, 39, 40"
ZUMA PTC,L1SH01SH01,LADIES,STITCH,"LADIES STITCH 1, NAVY",8,-7,-1,L1SH01,BROKEN,36
ZUMA PTC,L1SH01SH02,LADIES,STITCH,"LADIES STITCH 2, PINK",8,-8,-1,L1SH02,BROKEN,39
ZUMA PTC,L1WGVGV212,LADIES,WEDGES,"LADIES WEDGES 12, OLIVE",3,-5,0,L1WGV212,BROKEN,"36, 37"
ZUMA PTC,SJ2AWGV202,LADIES,WEDGES,"LADIES WEDGES 2, JET BLACK",2,-10,-1,L1WGV202,BROKEN,"36, 37"
ZUMA PTC,SJ2AWGV201,LADIES,WEDGES,"LADIES WEDGES 1, BLACK GOLD",3,-7,-1,L1WGV201,BROKEN,"36, 37"
ZUMA PTC,L1WGVGV210,LADIES,WEDGES,"LADIES WEDGES 10, CHESTNUT",2,-12,-1,L1WGV210,BROKEN,"36, 37, 38"
ZUMA PTC,L1WGVGV211,LADIES,WEDGES,"LADIES WEDGES 11, SAND",2,-7,-1,L1WGV211,BROKEN,"36, 37"
ZUMA PTC,SJ2AWGV203,LADIES,WEDGES,"LADIES WEDGES 3, NAVY",3,-5,0,L1WGV203,BROKEN,"36, 37, 38"
ZUMA PTC,SJ2AWGV204,LADIES,WEDGES,"LADIES WEDGES 4, GINGER SNAP",3,-17,-1,L1WGV204,BROKEN,"36, 37"
ZUMA PTC,J1CA0AV304,JUNIOR,CLASSIC,"JUNIOR CLASSIC 4, ARMY",3,-8,-1,J1CAV304,BROKEN,35
ZUMA PTC,J1CA0AV303,JUNIOR,CLASSIC,"JUNIOR CLASSIC 3, NAVY",2,-5,0,J1CAV303,BROKEN,35
ZUMA PTC,J1CA0AV301,JUNIOR,CLASSIC,"JUNIOR CLASSIC 1, BLACK",2,-3,0,J1CAV301,BROKEN,35
ZUMA PTC,J1CA0AV302,JUNIOR,CLASSIC,"JUNIOR CLASSIC 2, GREY",3,-8,-1,J1CAV302,BROKEN,35
ZUMA PTC,G2CAVAV307,GIRLS,CLASSIC,"GIRLS CLASSIC 7, MAUVE",3,7,1,G2CAV207,BROKEN,27/28
ZUMA PTC,G2CAVAV305,GIRLS,CLASSIC,"GIRLS CLASSIC 5, GINGER SNAP",3,-17,-1,G2CAV205,FULL,
ZUMA PTC,G2CAVAV306,GIRLS,CLASSIC,"GIRLS CLASSIC 6, GREY",3,0,0,G2CAV206,BROKEN,"27/28, 29/30, 31/32, 33/34"
ZUMA PTC,G2CA0AV301,GIRLS,CLASSIC,"GIRLS CLASSIC 1, NAVY",3,-5,0,G2CAV201,BROKEN,"27/28, 33/34"
ZUMA PTC,G2CA0AV303,GIRLS,CLASSIC,"GIRLS CLASSIC 3, HAZELNUT",3,-7,-1,G2CAV303,BROKEN,"27/28, 33/34"
ZUMA PTC,G2CAVAV304,GIRLS,CLASSIC,"GIRLS CLASSIC 4, BLACK",3,-7,-1,G2CAV204,BROKEN,27/28
ZUMA PTC,G2CA0AV302,GIRLS,CLASSIC,"GIRLS CLASSIC 2, CANDY PINK",3,-11,-1,G2CAV202,BROKEN,33/34
ZUMA PTC,G2MEVEV103,GIRLS,DISNEY,"GIRLS MICKEY MINNIE 3, ROSE",2,-5,0,G2MEV103,FULL,
ZUMA PTC,G2MEVEV101,GIRLS,DISNEY,"GIRLS MICKEY MINNIE 1, BLACK",2,-2,0,G2MEV101,BROKEN,29/30
ZUMA PTC,G2MEVEV102,GIRLS,DISNEY,"GIRLS MICKEY MINNIE 2, SAGE",3,-11,-1,G2MEV102,BROKEN,31/32
ZUMA PTC,G2VS02VS02,GIRLS,STITCH,"GIRLS VELCRO STITCH 2, PINK",3,-1,0,G2VS02,BROKEN,"27/28, 29/30, 31/32"
ZUMA PTC,G2VB02VB03,GIRLS,VELCRO,"GIRLS VELCRO BRICKS 3, SAGE",3,0,0,G2VB03,BROKEN,"27/28, 29/30"
ZUMA PTC,G2VB02VB01,GIRLS,VELCRO,"GIRLS VELCRO BRICKS 1, CORAL",3,-7,-1,G2VB01,FULL,
ZUMA PTC,G2VB02VB02,GIRLS,VELCRO,"GIRLS VELCRO BRICKS 2, OAT PINK",3,-11,-1,G2VB02,FULL,
ZUMA PTC,B2CAVAV306,BOYS,CLASSIC,"BOYS CLASSIC 6, GREY LIME",3,-20,-2,B2CAV206,BROKEN,"27/28, 33/34"
ZUMA PTC,B2CA0AV301,BOYS,CLASSIC,"BOYS CLASSIC 1, BLACK",2,2,0,B2CAV301,BROKEN,"27/28, 29/30, 31/32, 33/34"
ZUMA PTC,B2CA0AV303,BOYS,CLASSIC,"BOYS CLASSIC 3, ARMY",3,1,0,B2CAV303,BROKEN,"27/28, 29/30, 31/32, 33/34"
ZUMA PTC,B2CAVAV304,BOYS,CLASSIC,"BOYS CLASSIC 4, BLACK TURQUOISE",3,-11,-1,B2CAV204,BROKEN,27/28
ZUMA PTC,B2CA0AV302,BOYS,CLASSIC,"BOYS CLASSIC 2, NAVY",2,1,0,B2CAV302,BROKEN,"27/28, 29/30, 31/32, 33/34"
ZUMA PTC,B2CAVAV305,BOYS,CLASSIC,"BOYS CLASSIC 5, NAVY GREY",2,-7,-1,B2CAV205,BROKEN,"27/28, 33/34"
ZUMA PTC,B2MMVMV103,BOYS,DISNEY,"BOYS MICKEY MOUSE 3, BLUE",3,0,0,B2MMV103,BROKEN,"29/30, 31/32, 33/34"
ZUMA PTC,B2MMVMV102,BOYS,DISNEY,"BOYS MICKEY MOUSE 2, MOCHA",3,-5,0,B2MMV102,BROKEN,33/34
ZUMA PTC,B2MMVMV101,BOYS,DISNEY,"BOYS MICKEY MOUSE 1, BLACK",3,-7,-1,B2MMV101,BROKEN,"29/30, 33/34"
ZUMA PTC,B1SL0LV101,BOYS,SLIDE,"BOYS SLIDE MAX 1, BLACK",2,-10,-1,B1SLV101,BROKEN,39
ZUMA PTC,B1SL0LV102,BOYS,SLIDE,"BOYS SLIDE MAX 2, NAVY",2,-10,-1,B1SLV102,BROKEN,"34, 35, 38"
ZUMA PTC,B1SL0LV103,BOYS,SLIDE,"BOYS SLIDE MAX 3, ARMY",2,-2,0,B1SLV103,BROKEN,38
ZUMA PTC,B2VS02VS01,BOYS,STITCH,"BOYS VELCRO STITCH 1, NAVY",3,11,1,B2VS01,FULL,
ZUMA PTC,B2TS02TS02,BOYS,TOY STORY,"BOYS TOY STORY 2, BLUE",3,12,1,B2TS02,FULL,
ZUMA PTC,B2TS02TS01,BOYS,TOY STORY,"BOYS TOY STORY 1, BROWN",3,-5,0,B2TS01,BROKEN,29/30
ZUMA PTC,B2VB02VB01,BOYS,VELCRO,"BOYS VELCRO BRICKS 1, ALL BLACK",3,-20,-2,B2VB01,FULL,
ZUMA PTC,B2VB02VB02,BOYS,VELCRO,"BOYS VELCRO BRICKS 2, COCOA",3,-11,-1,B2VB02,FULL,
ZUMA PTC,B2VB02VB03,BOYS,VELCRO,"BOYS VELCRO BRICKS 3, GREY",3,-5,0,B2VB03,FULL,
ZUMA PTC,Z2BT02BT01,BABY,BATMAN,"BABY BATMAN 1, BLUE",2,-11,-1,Z2BT01,BROKEN,25/26
ZUMA PTC,Z2CA0AV105,BABY,CLASSIC,"BABY CLASSIC 5, COFFEE",2,-6,0,Z2CA05,BROKEN,25/26
ZUMA PTC,Z2CAVAV103,BABY,CLASSIC,"BABY CLASSIC 3, CANDY PINK",3,4,0,Z2CAV103,BROKEN,"21/22, 23/24, 25/26"
ZUMA PTC,Z2CA0AV104,BABY,CLASSIC,"BABY CLASSIC 4, NAVY",1,-6,0,Z2CAV104,BROKEN,25/26
ZUMA PTC,Z2CA0AV106,BABY,CLASSIC,"BABY CLASSIC 6, GREY",3,-4,0,Z2CA06,BROKEN,25/26
ZUMA PTC,Z2CA0AV107,BABY,CLASSIC,"BABY CLASSIC 7, HONEY GINGER",3,-12,-1,Z2CA07,FULL,
ZUMA PTC,Z2CA02CA01,BABY,CLASSIC,"BABY BOYS CLASSIC 1, STEEL BLUE",4,0,0,Z2CA01,BROKEN,"21/22, 23/24, 25/26"
ZUMA PTC,Z2CAVAV102,BABY,CLASSIC,"BABY CLASSIC 2, HAZELNUT",2,-11,-1,,FULL,
ZUMA PTC,Z2CA0AV108,BABY,CLASSIC,"BABY CLASSIC 8, NUDE",3,-7,-1,Z2CA08,BROKEN,21/22
ZUMA PTC,Z2CA0AV109,BABY,CLASSIC,"BABY CLASSIC 9, SAGE",3,1,0,Z2CA09,BROKEN,"21/22, 23/24, 25/26"
ZUMA PTC,Z2CA02CA03,BABY,CLASSIC,"BABY GIRLS CLASSIC 3, CANDY PINK",3,0,0,Z2CA03,BROKEN,"21/22, 23/24, 25/26"
ZUMA PTC,Z2CM02CM01,BABY,COCOMELON,"BABY COCOMELON 1, PINK",2,-2,0,Z2CM01,BROKEN,"21/22, 25/26"
ZUMA PTC,Z2CM02CM02,BABY,COCOMELON,"BABY COCOMELON 2, RED GREEN",3,-8,-1,Z2CM02,BROKEN,25/26
ZUMA PTC,Z2CM02CM03,BABY,COCOMELON,"BABY COCOMELON 3, BLUE YELLOW",3,0,0,Z2CM03,BROKEN,"21/22, 23/24, 25/26"
ZUMA PTC,Z2DM02DM02,BABY,DISNEY,"BABY DISNEY MICKEY 2, NAVY",2,-4,0,Z2DM02,BROKEN,25/26
ZUMA PTC,Z2DI02DI02,BABY,DISNEY,"BABY DISNEY MINNIE 2, BLUSH NUDE",2,-7,-1,Z2DI02,FULL,
ZUMA PTC,Z2DM02DM01,BABY,DISNEY,"BABY DISNEY MICKEY 1, RED",3,-6,0,Z2DM01,BROKEN,25/26
ZUMA PTC,Z2DI02DI01,BABY,DISNEY,"BABY DISNEY MINNIE 1, LAVENDER",3,-2,0,Z2DI01,BROKEN,21/22
ZUMA PTC,Z2LS02LS01,BABY,LOTSO,"BABY LOTSO 1, PINK BERRY",8,-6,-1,Z2LS01,BROKEN,25/26
ZUMA PTC,Z2CL0BZCL1,BABY,MICKEY,"BABY BOYS COLLAB 1, DISNEY MICKEY BLACK",2,-14,-1,,FULL,
ZUMA PTC,Z2CA0BZCL1,BABY,MICKEY,"BABY BOYS CLASSIC 2, HAZELNUT",3,0,0,,BROKEN,"21/22, 23/24, 25/26"
ZUMA PTC,Z1MF02MF01,BABY,MICKEY & FRIENDS,"BABY GIRLS COLLAB 1, DISNEY MICKEY & FRIENDS PINK",1,11,1,Z2MF01,FULL,
ZUMA PTC,BB1CL2MF02,BABY,MICKEY & FRIENDS,"BABY BOYS COLLAB 2, DISNEY MICKEY & FRIENDS BLUE",2,-2,0,Z2MF02,BROKEN,"23/24, 25/26"
ZUMA PTC,Z1MF02MF03,BABY,MICKEY & FRIENDS,"BABY BOYS COLLAB 3, DISNEY MICKEY & FRIENDS BROWN",3,-6,-1,Z2MF03,BROKEN,25/26
ZUMA PTC,Z2GC0BZCL1,BABY,MINNIE,"BABY GIRLS COLLAB 1, PINK",3,10,1,Z2GC01,FULL,
ZUMA PTC,Z2PH02PH01,BABY,POOH,"BABY POOH 1, MOCHA",8,-7,-1,Z2PH01,FULL,
ZUMA PTC,Z2PH02PH02,BABY,POOH,"BABY POOH 2, SOFT PINK",8,-13,-1,Z2PH02,FULL,
ZUMA PTC,Z2PS02PS01,BABY,PRINCESS,"BABY GIRLS PRINCESS SNOW WHITE 1, RED",3,-8,-1,Z2PS01,BROKEN,25/26
ZUMA PTC,Z2PS02PS03,BABY,PRINCESS,"BABY GIRLS PRINCESS ARIEL 3, GREEN",2,-7,-1,Z2PS03,BROKEN,25/26
ZUMA PTC,Z2PS02PS02,BABY,PRINCESS,"BABY GIRLS PRINCESS BELLE 2, YELLOW",4,0,0,Z2PS02,BROKEN,"21/22, 23/24, 25/26"
ZUMA PTC,Z2PS02PS04,BABY,PRINCESS,"BABY GIRLS PRINCESS CINDERELLA 4, BLUE",4,0,0,Z2PS04,BROKEN,"21/22, 23/24, 25/26"
ZUMA PTC,Z2VS02VS02,BABY,STITCH,"BABY VELCRO STITCH 2, PINK",8,25,2,Z2VS02,FULL,
ZUMA PTC,Z2VS02VS01,BABY,STITCH,"BABY VELCRO STITCH 1, NAVY",8,19,2,Z2VS01,FULL,
ZUMA PTC,Z2TS02TS01,BABY,TOY STORY,"BABY BOYS TOY STORY 1, BROWN",2,4,0,Z2TS01,FULL,
ZUMA PTC,Z2TS02TS03,BABY,TOY STORY,"BABY BOYS TOY STORY 3, GREEN",2,-13,-1,Z2TS03,BROKEN,25/26
ZUMA PTC,Z2VB02VB01,BABY,VELCRO,"BABY VELCRO BRICKS 1, ALL BLACK",1,12,1,Z2VB01,BROKEN,21/22
ZUMA PTC,Z2VB02VB02,BABY,VELCRO,"BABY VELCRO BRICKS 2, COCOA",2,-7,-1,Z2VB02,FULL,
ZUMA PTC,Z2VB02VB03,BABY,VELCRO,"BABY VELCRO BRICKS 3, GREY",1,20,2,Z2VB03,FULL,
ZUMA PTC,Z2VB02VB05,BABY,VELCRO,"BABY VELCRO BRICKS 5, OAT PINK",2,-3,0,Z2VB05,BROKEN,25/26
ZUMA PTC,Z2VB02VB06,BABY,VELCRO,"BABY VELCRO BRICKS 6, SAGE",3,1,0,Z2VB06,BROKEN,"21/22, 23/24, 25/26"
ZUMA PTC,Z2VB02VB04,BABY,VELCRO,"BABY VELCRO BRICKS 4, CORAL",2,9,1,Z2VB04,FULL,
ZUMA PTC,Z2WB02WB05,BABY,WBB,"BABY WBB 5, WHITE",2,16,1,Z2WB05,BROKEN,18/19
